_id,edad,genero,cp,estado,ciudad,contractnumber,weekly_earnings,trips,stars,payment_amount,is_paid,week,tenure_weeks,support_tickets,vehicle_power
671fd862894184435bc33b71,53,H,9700,Ciudad de México,IZTAPALAPA,1666,6940.19,77,4.79,2914.68,0,15/01/2024,52,0,EV
671fd862894184435bc33b71,53,H,9700,Ciudad de México,IZTAPALAPA,1666,6610.7,64,4.76,2914.68,1,22/01/2024,52,0,Gasoline
671fd862894184435bc33b71,53,H,9700,Ciudad de México,IZTAPALAPA,1666,5997.6,60,4.46,2914.68,1,29/01/2024,53,0,Gasoline
671fd862894184435bc33b71,53,H,9700,Ciudad de México,IZTAPALAPA,1666,4298.42,41,4.64,2914.68,1,05/02/2024,54,0,Gasoline
671fd862894184435bc33b71,53,H,9700,Ciudad de México,IZTAPALAPA,1666,5252.49,56,4.76,2914.68,1,12/02/2024,55,0,Gasoline
67201ce2894184435bfe4e41,34,H,64209,Nuevo León,MONTERREY,3428,7222,69,4.65,2996.53,1,01/01/2024,60,0,EV
67201ce2894184435bfe4e41,34,H,64209,Nuevo León,MONTERREY,3428,9501.53,120,4.76,2996.53,1,08/01/2024,61,1,Gasoline
67201ce2894184435bfe4e41,34,H,64209,Nuevo León,MONTERREY,3428,9816.35,128,4.01,2996.53,1,15/01/2024,62,2,Gasoline
67201ce2894184435bfe4e41,34,H,64209,Nuevo León,MONTERREY,3428,8196.58,94,4.82,2996.53,1,22/01/2024,63,0,Gasoline
67201ce2894184435bfe4e41,34,H,64209,Nuevo León,MONTERREY,3428,6178.5,75,4.89,2996.53,1,29/01/2024,64,0,Gasoline
67201ce2894184435bfe4e41,34,H,64209,Nuevo León,MONTERREY,3428,8172.23,109,5,2996.53,1,05/02/2024,65,0,Gasoline
67201ce2894184435bfe4e41,34,H,64209,Nuevo León,MONTERREY,3428,5912.6,60,4.31,2996.53,1,12/02/2024,66,0,Gasoline
6720218c894184435bfe7993,42,H,54476,Ciudad de México,MEXICO,1044-2,6217.92,74,4.71,3196.95,1,01/01/2024,52,2,Gasoline
6720218c894184435bfe7993,42,H,54476,Ciudad de México,MEXICO,1044-2,6662.99,75,4.6,3196.95,1,08/01/2024,53,0,EV
6720218c894184435bfe7993,42,H,54476,Ciudad de México,MEXICO,1044-2,6698.23,70,4.97,3196.95,1,15/01/2024,54,0,Gasoline
6720218c894184435bfe7993,42,H,54476,Ciudad de México,MEXICO,1044-2,7523.28,1,4.55,3196.95,1,22/01/2024,55,0,Gasoline
6720218c894184435bfe7993,42,H,54476,Ciudad de México,MEXICO,1044-2,4194.64,40,4.26,3196.95,0,29/01/2024,56,1,Gasoline
6720218c894184435bfe7993,42,H,54476,Ciudad de México,MEXICO,1044-2,4691.36,93,4.98,3196.95,1,05/02/2024,56,0,Gasoline
6720218c894184435bfe7993,42,H,54476,Ciudad de México,MEXICO,1044-2,6177.94,68,5,3196.95,0,12/02/2024,57,0,Gasoline
6720277c894184435bfeb627,50,H,65515,Nuevo León,SALINAS VICTORIA,3547,5092.02,68,5,2901.12,1,01/01/2024,69,1,Gasoline
6720277c894184435bfeb627,50,H,65515,Nuevo León,SALINAS VICTORIA,3547,6604.1,84,4.93,2901.12,1,08/01/2024,70,0,EV
6720277c894184435bfeb627,50,H,65515,Nuevo León,SALINAS VICTORIA,3547,5715.76,58,4.8,2901.12,1,15/01/2024,71,0,Gasoline
6720277c894184435bfeb627,50,H,65515,Nuevo León,SALINAS VICTORIA,3547,7277.21,69,4.36,2901.12,1,22/01/2024,72,0,Gasoline
6720277c894184435bfeb627,50,H,65515,Nuevo León,SALINAS VICTORIA,3547,7158.15,81,4.91,2901.12,1,29/01/2024,73,1,Gasoline
6720277c894184435bfeb627,50,H,65515,Nuevo León,SALINAS VICTORIA,3547,7695.72,110,5,,0,05/02/2024,74,0,Gasoline
6720277c894184435bfeb627,50,H,65515,Nuevo León,SALINAS VICTORIA,3547,7946.53,82,5,2901.12,1,12/02/2024,74,0,Gasoline
67202d72894184435bfed11a,41,H,67257,Nuevo León,CIUDAD BENITO JUAREZ,3444,8319.04,85,4.77,,0,01/01/2024,53,0,EV
67202d72894184435bfed11a,41,H,67257,Nuevo León,CIUDAD BENITO JUAREZ,3444,6564.1,63,4.61,2804.26,1,08/01/2024,53,0,Gasoline
67202d72894184435bfed11a,41,H,67257,Nuevo León,CIUDAD BENITO JUAREZ,3444,8404.41,147,5,2804.26,1,15/01/2024,54,0,Gasoline
67202d72894184435bfed11a,41,H,67257,Nuevo León,CIUDAD BENITO JUAREZ,3444,7591.31,70,4.67,2804.26,1,22/01/2024,55,0,Gasoline
67202d72894184435bfed11a,41,H,67257,Nuevo León,CIUDAD BENITO JUAREZ,3444,7741.05,75,4.38,2804.26,1,29/01/2024,56,0,EV
67202d72894184435bfed11a,41,H,67257,Nuevo León,CIUDAD BENITO JUAREZ,3444,7202.89,75,4.84,2804.26,1,05/02/2024,57,0,EV
67202d72894184435bfed11a,41,H,67257,Nuevo León,CIUDAD BENITO JUAREZ,3444,7514.71,83,4.94,2804.26,1,12/02/2024,58,0,Gasoline
67203149894184435bfee1fb,30,H,22205,Baja California,VILLA FONTANA,5353,8399.11,101,4.75,3127.21,1,01/01/2024,67,0,Gasoline
67203149894184435bfee1fb,30,H,22205,Baja California,VILLA FONTANA,5353,11530.14,128,4.54,3127.21,1,08/01/2024,68,1,EV
67203149894184435bfee1fb,30,H,22205,Baja California,VILLA FONTANA,5353,8927.23,73,4.94,3127.21,1,15/01/2024,69,0,Gasoline
67203149894184435bfee1fb,30,H,22205,Baja California,VILLA FONTANA,5353,9447.07,79,4.89,3127.21,1,22/01/2024,70,0,Gasoline
67203149894184435bfee1fb,30,H,22205,Baja California,VILLA FONTANA,5353,8676.21,83,5,3127.21,1,29/01/2024,71,0,Gasoline
67203149894184435bfee1fb,30,H,22205,Baja California,VILLA FONTANA,5353,10681.45,110,4.28,3127.21,1,05/02/2024,72,1,Gasoline
67203149894184435bfee1fb,30,H,22205,Baja California,VILLA FONTANA,5353,10943.39,106,4.56,3127.21,1,12/02/2024,73,0,EV
672103b5938d3fd2cf7569cf,50,H,55300,Estado de México,ECATEPEC DE MORELOS,1637,2030.82,118,4.18,3195.59,1,01/01/2024,55,0,EV
672103b5938d3fd2cf7569cf,50,H,55300,Estado de México,ECATEPEC DE MORELOS,1637,10200.81,103,4.99,3195.59,1,08/01/2024,56,0,Gasoline
672103b5938d3fd2cf7569cf,50,H,55300,Estado de México,ECATEPEC DE MORELOS,1637,10233.24,107,4.38,3195.59,0,15/01/2024,57,1,Gasoline
672103b5938d3fd2cf7569cf,50,H,55300,Estado de México,ECATEPEC DE MORELOS,1637,11673.64,132,4.7,3195.59,1,22/01/2024,57,0,Gasoline
672103b5938d3fd2cf7569cf,50,H,55300,Estado de México,ECATEPEC DE MORELOS,1637,9662.96,124,4.43,3195.59,1,29/01/2024,58,0,Gasoline
672103b5938d3fd2cf7569cf,50,H,55300,Estado de México,ECATEPEC DE MORELOS,1637,10762.33,124,5,3195.59,1,05/02/2024,59,0,Gasoline
672103b5938d3fd2cf7569cf,50,H,55300,Estado de México,ECATEPEC DE MORELOS,1637,9587.44,133,5,3195.59,1,12/02/2024,60,0,Gasoline
67210854938d3fd2cf7577bb,36,H,64890,Nuevo León,MONTERREY,3454,11299.28,94,4.88,2760.38,1,01/01/2024,52,0,EV
67210854938d3fd2cf7577bb,36,H,64890,Nuevo León,MONTERREY,3454,10138.79,102,4.99,2760.38,1,08/01/2024,53,0,Gasoline
67210854938d3fd2cf7577bb,36,H,64890,Nuevo León,MONTERREY,3454,10595.66,117,4.52,2760.38,1,15/01/2024,54,0,Gasoline
67210854938d3fd2cf7577bb,36,H,64890,Nuevo León,MONTERREY,3454,11283.57,140,4.28,2760.38,1,22/01/2024,55,0,EV
67210854938d3fd2cf7577bb,36,H,64890,Nuevo León,MONTERREY,3454,10448.09,139,5,2760.38,1,29/01/2024,56,0,Gasoline
67210854938d3fd2cf7577bb,36,H,64890,Nuevo León,MONTERREY,3454,10272.71,118,4.26,2760.38,1,05/02/2024,57,1,EV
67210854938d3fd2cf7577bb,36,H,64890,Nuevo León,MONTERREY,3454,10461.85,162,4.5,2760.38,1,12/02/2024,58,1,Gasoline
67210ac8938d3fd2cf757ccc,51,H,67277,Nuevo León,JUAREZ,3493,3004.06,43,4.28,2843.92,1,01/01/2024,60,0,EV
67210ac8938d3fd2cf757ccc,51,H,67277,Nuevo León,JUAREZ,3493,7295.31,89,4.93,2843.92,1,08/01/2024,61,0,Gasoline
67210ac8938d3fd2cf757ccc,51,H,67277,Nuevo León,JUAREZ,3493,5924.76,61,5,2843.92,1,15/01/2024,62,1,Gasoline
67210ac8938d3fd2cf757ccc,51,H,67277,Nuevo León,JUAREZ,3493,4480.93,45,4.37,2843.92,1,22/01/2024,63,0,EV
67210ac8938d3fd2cf757ccc,51,H,67277,Nuevo León,JUAREZ,3493,5582.36,64,4.77,2843.92,1,29/01/2024,64,0,Gasoline
67210ac8938d3fd2cf757ccc,51,H,67277,Nuevo León,JUAREZ,3493,4572.47,74,4.9,2843.92,1,05/02/2024,65,0,EV
67210ac8938d3fd2cf757ccc,51,H,67277,Nuevo León,JUAREZ,3493,6769.37,87,4.61,2843.92,1,12/02/2024,66,0,EV
67210ac8938d3fd2cf757ccc,51,H,67277,Nuevo León,JUAREZ,3493,5785.49,59,4.69,2843.92,1,19/02/2024,67,0,Gasoline
67210ac8938d3fd2cf757ccc,51,H,67277,Nuevo León,JUAREZ,3493,5040.5,51,4.61,2843.92,1,26/02/2024,68,0,Gasoline
67210ac8938d3fd2cf757ccc,51,H,67277,Nuevo León,JUAREZ,3493,5613.96,66,4.83,2843.92,1,04/03/2024,69,1,EV
67210ac8938d3fd2cf757ccc,51,H,67277,Nuevo León,JUAREZ,3493,8263.73,69,4.57,2843.92,1,11/03/2024,70,0,EV
67210ac8938d3fd2cf757ccc,51,H,67277,Nuevo León,JUAREZ,3493,8047.78,80,4.58,2843.92,1,18/03/2024,71,0,EV
67210ac8938d3fd2cf757ccc,51,H,67277,Nuevo León,JUAREZ,3493,5504.83,69,5,2843.92,1,25/03/2024,72,0,Gasoline
67210ac8938d3fd2cf757ccc,51,H,67277,Nuevo León,JUAREZ,3493,9361.88,98,4.93,2843.92,1,01/04/2024,73,0,Gasoline
67210cba938d3fd2cf758336,23,H,67160,Nuevo León,GUADALUPE,3458,10351.13,114,4.51,2785.18,1,01/01/2024,64,0,EV
67210cba938d3fd2cf758336,23,H,67160,Nuevo León,GUADALUPE,3458,10368.46,123,4.7,2785.18,1,08/01/2024,65,0,EV
67210cba938d3fd2cf758336,23,H,67160,Nuevo León,GUADALUPE,3458,10775.79,158,4.76,,1,15/01/2024,66,1,Gasoline
67210cba938d3fd2cf758336,23,H,67160,Nuevo León,GUADALUPE,3458,10869.66,171,4.62,2785.18,1,22/01/2024,67,0,Gasoline
67210cba938d3fd2cf758336,23,H,67160,Nuevo León,GUADALUPE,3458,10140.92,1,4.62,2785.18,1,29/01/2024,68,1,Gasoline
67210cba938d3fd2cf758336,23,H,67160,Nuevo León,GUADALUPE,3458,9200.7,96,4.8,2785.18,1,05/02/2024,69,0,Gasoline
67210cba938d3fd2cf758336,23,H,67160,Nuevo León,GUADALUPE,3458,10413.5,125,4.2,2785.18,1,12/02/2024,70,0,EV
67210dc8938d3fd2cf758762,33,H,55764,Estado de México,TECAMAC,1621,9374,114,4.48,2908.76,1,01/01/2024,54,0,EV
67210dc8938d3fd2cf758762,33,H,55764,Estado de México,TECAMAC,1621,8825.4,101,4.67,2908.76,1,08/01/2024,55,0,Gasoline
67210dc8938d3fd2cf758762,33,H,55764,Estado de México,TECAMAC,1621,7299.83,92,5,2908.76,1,15/01/2024,56,1,Gasoline
67210dc8938d3fd2cf758762,33,H,55764,Estado de México,TECAMAC,1621,9585.62,,5,2908.76,1,22/01/2024,57,0,Gasoline
67210dc8938d3fd2cf758762,33,H,55764,Estado de México,TECAMAC,1621,10355.47,101,4.4,2908.76,0,29/01/2024,58,0,Gasoline
67210dc8938d3fd2cf758762,33,H,55764,Estado de México,TECAMAC,1621,8146.6,82,4.65,2908.76,1,05/02/2024,58,0,EV
67210dc8938d3fd2cf758762,33,H,55764,Estado de México,TECAMAC,1621,10181.28,141,4.58,2908.76,1,12/02/2024,59,0,Gasoline
67210f14938d3fd2cf758b5f,33,H,66478,Nuevo León,SAN NICOLAS DE LAS GARZAS,3488,11138.27,135,4.62,2970.21,1,01/01/2024,69,1,Gasoline
67210f14938d3fd2cf758b5f,33,H,66478,Nuevo León,SAN NICOLAS DE LAS GARZAS,3488,13268.24,138,4.79,2970.21,0,08/01/2024,70,0,Gasoline
67210f14938d3fd2cf758b5f,33,H,66478,Nuevo León,SAN NICOLAS DE LAS GARZAS,3488,9785.02,128,4.1,2970.21,1,15/01/2024,70,0,Gasoline
67210f14938d3fd2cf758b5f,33,H,66478,Nuevo León,SAN NICOLAS DE LAS GARZAS,3488,10704.59,116,4.67,2970.21,1,22/01/2024,71,0,Gasoline
67210f14938d3fd2cf758b5f,33,H,66478,Nuevo León,SAN NICOLAS DE LAS GARZAS,3488,9262.76,129,5,2970.21,1,29/01/2024,72,1,Gasoline
67210f14938d3fd2cf758b5f,33,H,66478,Nuevo León,SAN NICOLAS DE LAS GARZAS,3488,12033.93,168,5,2970.21,0,05/02/2024,73,0,Gasoline
67210f14938d3fd2cf758b5f,33,H,66478,Nuevo León,SAN NICOLAS DE LAS GARZAS,3488,2392.21,145,4.84,2970.21,1,12/02/2024,73,0,Gasoline
6721122b938d3fd2cf75b0c0,49,H,67257,Nuevo León,GUADALUPE,3455,11282.31,117,4.59,3149.3,1,01/01/2024,59,0,Gasoline
6721122b938d3fd2cf75b0c0,49,H,67257,Nuevo León,GUADALUPE,3455,8455.89,376,4.95,3149.3,1,08/01/2024,60,0,Gasoline
6721122b938d3fd2cf75b0c0,49,H,67257,Nuevo León,GUADALUPE,3455,9891.14,116,4.62,3149.3,1,15/01/2024,61,0,EV
6721122b938d3fd2cf75b0c0,49,H,67257,Nuevo León,GUADALUPE,3455,9986.37,102,4.63,3149.3,1,22/01/2024,62,0,EV
6721122b938d3fd2cf75b0c0,49,H,67257,Nuevo León,GUADALUPE,3455,8976.3,92,4.81,3149.3,1,29/01/2024,63,0,Gasoline
6721122b938d3fd2cf75b0c0,49,H,67257,Nuevo León,GUADALUPE,3455,9947.13,102,4.94,3149.3,1,05/02/2024,64,0,EV
6721122b938d3fd2cf75b0c0,49,H,67257,Nuevo León,GUADALUPE,3455,10118.78,139,5,3149.3,1,12/02/2024,65,0,Gasoline
67211294938d3fd2cf75b224,51,H,66117,Nuevo León,SANTA CATARINA,3445,5516.98,56,4.63,3090.69,1,01/01/2024,61,0,EV
67211294938d3fd2cf75b224,51,H,66117,Nuevo León,SANTA CATARINA,3445,7547.61,104,4.45,3090.69,1,08/01/2024,62,0,Gasoline
67211294938d3fd2cf75b224,51,H,66117,Nuevo León,SANTA CATARINA,3445,6730.59,68,4.52,3090.69,1,15/01/2024,63,0,Gasoline
67211294938d3fd2cf75b224,51,H,66117,Nuevo León,SANTA CATARINA,3445,5846.98,49,,3090.69,1,22/01/2024,64,0,Gasoline
67211294938d3fd2cf75b224,51,H,66117,Nuevo León,SANTA CATARINA,3445,6678.49,55,4.57,3090.69,1,29/01/2024,65,1,Gasoline
67211294938d3fd2cf75b224,51,H,66117,Nuevo León,SANTA CATARINA,3445,5170.57,48,4.87,3090.69,1,05/02/2024,66,0,EV
67211294938d3fd2cf75b224,51,H,66117,Nuevo León,SANTA CATARINA,3445,7090.62,67,4.49,3090.69,1,12/02/2024,67,0,EV
6721156b938d3fd2cf75c80c,63,H,66354,Nuevo León,SANTA CATARINA,3545,7386.78,103,4.99,3072.56,1,01/01/2024,64,0,Gasoline
6721156b938d3fd2cf75c80c,63,H,66354,Nuevo León,SANTA CATARINA,3545,5543.49,60,4.75,3072.56,1,08/01/2024,65,0,Gasoline
6721156b938d3fd2cf75c80c,63,H,66354,Nuevo León,SANTA CATARINA,3545,5878.81,74,4.33,3072.56,1,15/01/2024,66,0,EV
6721156b938d3fd2cf75c80c,63,H,66354,Nuevo León,SANTA CATARINA,3545,6047.7,94,4.94,3072.56,1,22/01/2024,67,0,Gasoline
6721156b938d3fd2cf75c80c,63,H,66354,Nuevo León,SANTA CATARINA,3545,5889.23,67,4.72,3072.56,1,29/01/2024,68,0,Gasoline
6721156b938d3fd2cf75c80c,63,H,66354,Nuevo León,SANTA CATARINA,3545,7773.78,133,4.86,3072.56,1,05/02/2024,69,0,Gasoline
6721156b938d3fd2cf75c80c,63,H,66354,Nuevo León,SANTA CATARINA,3545,1038.33,63,4.62,3072.56,1,12/02/2024,70,0,Gasoline
67211c77938d3fd2cf75ece2,42,H,56515,Estado de México,LA PAZ,1659,6272.16,90,4.39,2911.42,1,01/01/2024,66,0,Gasoline
67211c77938d3fd2cf75ece2,42,H,56515,Estado de México,LA PAZ,1659,6208.34,66,4.36,2911.42,1,08/01/2024,67,0,Gasoline
67211c77938d3fd2cf75ece2,42,H,56515,Estado de México,LA PAZ,1659,7893.47,71,4.84,2911.42,1,15/01/2024,68,0,Gasoline
67211c77938d3fd2cf75ece2,42,H,56515,Estado de México,LA PAZ,1659,6351.45,78,4.55,2911.42,0,22/01/2024,69,1,Gasoline
67211c77938d3fd2cf75ece2,42,H,56515,Estado de México,LA PAZ,1659,6761.66,77,5,2911.42,1,29/01/2024,69,0,EV
67211c77938d3fd2cf75ece2,42,H,56515,Estado de México,LA PAZ,1659,7904.22,138,4.64,2911.42,1,05/02/2024,70,0,Gasoline
67211c77938d3fd2cf75ece2,42,H,56515,Estado de México,LA PAZ,1659,6562.08,81,4.54,2911.42,1,12/02/2024,71,0,Gasoline
67211e14938d3fd2cf7601af,29,H,52796,Estado de México,HUIXQUILUCAN,1667,7219.76,65,5,3204.87,0,01/01/2024,59,0,EV
67211e14938d3fd2cf7601af,29,H,52796,Estado de México,HUIXQUILUCAN,1667,6960.66,,4.38,3204.87,1,08/01/2024,59,0,Gasoline
67211e14938d3fd2cf7601af,29,H,52796,Estado de México,HUIXQUILUCAN,1667,6330.98,67,4.38,3204.87,1,15/01/2024,60,0,Gasoline
67211e14938d3fd2cf7601af,29,H,52796,Estado de México,HUIXQUILUCAN,1667,7005.85,1,4.38,3204.87,1,22/01/2024,61,0,Gasoline
67211e14938d3fd2cf7601af,29,H,52796,Estado de México,HUIXQUILUCAN,1667,8265.02,,4.55,3204.87,1,29/01/2024,62,0,Gasoline
67211e14938d3fd2cf7601af,29,H,52796,Estado de México,HUIXQUILUCAN,1667,8075.42,96,4.52,3204.87,1,05/02/2024,63,0,EV
67211e14938d3fd2cf7601af,29,H,52796,Estado de México,HUIXQUILUCAN,1667,6260.93,69,4.89,3204.87,1,12/02/2024,64,0,EV
67211e74938d3fd2cf760699,40,H,7240,Ciudad de México,GUSTAVO A MADERO,1626,5392.42,95,4.76,2982.77,1,01/01/2024,55,2,EV
67211e74938d3fd2cf760699,40,H,7240,Ciudad de México,GUSTAVO A MADERO,1626,7575.92,84,5,2982.77,1,08/01/2024,56,0,Gasoline
67211e74938d3fd2cf760699,40,H,7240,Ciudad de México,GUSTAVO A MADERO,1626,,78,4.78,2982.77,1,15/01/2024,57,1,Gasoline
67211e74938d3fd2cf760699,40,H,7240,Ciudad de México,GUSTAVO A MADERO,1626,7189.2,68,4.77,2982.77,1,22/01/2024,58,0,EV
67211e74938d3fd2cf760699,40,H,7240,Ciudad de México,GUSTAVO A MADERO,1626,6875.74,112,5,2982.77,1,29/01/2024,59,0,Gasoline
67211e74938d3fd2cf760699,40,H,7240,Ciudad de México,GUSTAVO A MADERO,1626,6679.28,63,5,2982.77,1,05/02/2024,60,3,EV
67211e74938d3fd2cf760699,40,H,7240,Ciudad de México,GUSTAVO A MADERO,1626,6637.45,76,5,2982.77,1,12/02/2024,61,1,Gasoline
6721205e938d3fd2cf761543,39,H,98000,Ciudad de México,IZTAPALAPA ,1664,8416.55,79,4.74,,1,01/01/2024,67,0,EV
6721205e938d3fd2cf761543,39,H,98000,Ciudad de México,IZTAPALAPA ,1664,6775.32,90,4.94,3287.46,1,08/01/2024,68,1,Gasoline
6721205e938d3fd2cf761543,39,H,98000,Ciudad de México,IZTAPALAPA ,1664,9584.96,158,5,3287.46,0,15/01/2024,69,0,Gasoline
6721205e938d3fd2cf761543,39,H,98000,Ciudad de México,IZTAPALAPA ,1664,8563.27,102,5,3287.46,1,22/01/2024,69,1,Gasoline
6721205e938d3fd2cf761543,39,H,98000,Ciudad de México,IZTAPALAPA ,1664,8084.91,107,4.41,3287.46,1,29/01/2024,70,1,Gasoline
6721205e938d3fd2cf761543,39,H,98000,Ciudad de México,IZTAPALAPA ,1664,7326.93,92,4.38,3287.46,1,05/02/2024,71,0,EV
6721205e938d3fd2cf761543,39,H,98000,Ciudad de México,IZTAPALAPA ,1664,8398.29,71,5,3287.46,1,12/02/2024,72,0,Gasoline
67212278938d3fd2cf7626de,38,H,55074,Estado de México,ECATEPEC DE MORELOS,1609,7979.23,115,4.86,3080.49,1,01/01/2024,62,0,EV
67212278938d3fd2cf7626de,38,H,55074,Estado de México,ECATEPEC DE MORELOS,1609,6785.11,68,5,3080.49,1,08/01/2024,63,0,Gasoline
67212278938d3fd2cf7626de,38,H,55074,Estado de México,ECATEPEC DE MORELOS,1609,7486.12,78,4.83,3080.49,0,15/01/2024,64,0,EV
67212278938d3fd2cf7626de,38,H,55074,Estado de México,ECATEPEC DE MORELOS,1609,7133.85,68,4.88,3080.49,1,22/01/2024,64,0,EV
67212278938d3fd2cf7626de,38,H,55074,Estado de México,ECATEPEC DE MORELOS,1609,7577.91,98,4.83,3080.49,1,29/01/2024,65,0,Gasoline
67212278938d3fd2cf7626de,38,H,55074,Estado de México,ECATEPEC DE MORELOS,1609,5067.8,76,4.73,3080.49,1,05/02/2024,66,0,Gasoline
67212278938d3fd2cf7626de,38,H,55074,Estado de México,ECATEPEC DE MORELOS,1609,5618.86,1,4.35,3080.49,1,12/02/2024,67,1,Gasoline
67212369938d3fd2cf762c81,36,H,7250,Ciudad de México,GUSTAVO A MADERO,,9840.69,99,4.66,2775.76,1,01/01/2024,52,2,Gasoline
67212369938d3fd2cf762c81,36,H,7250,Ciudad de México,GUSTAVO A MADERO,,9418.03,126,4.67,2775.76,1,08/01/2024,53,0,Gasoline
67212369938d3fd2cf762c81,36,H,7250,Ciudad de México,GUSTAVO A MADERO,,10269.89,94,4.9,2775.76,1,15/01/2024,54,0,EV
67212369938d3fd2cf762c81,36,H,7250,Ciudad de México,GUSTAVO A MADERO,,9434.99,100,4.47,2775.76,1,22/01/2024,55,0,Gasoline
67212369938d3fd2cf762c81,36,H,7250,Ciudad de México,GUSTAVO A MADERO,,9246.51,107,4.92,2775.76,1,29/01/2024,56,0,EV
67212369938d3fd2cf762c81,36,H,7250,Ciudad de México,GUSTAVO A MADERO,,9956.37,114,5,2775.76,1,05/02/2024,57,0,EV
67212369938d3fd2cf762c81,36,H,7250,Ciudad de México,GUSTAVO A MADERO,,8834.97,1,4.92,2775.76,1,12/02/2024,58,0,EV
67212648938d3fd2cf7655f6,28,H,99999,Nuevo León,GARCIA,3540,10985.09,126,4.43,3105.71,1,01/01/2024,59,0,Gasoline
67212648938d3fd2cf7655f6,28,H,99999,Nuevo León,GARCIA,3540,11888.7,118,4.36,3105.71,0,08/01/2024,60,0,Gasoline
67212648938d3fd2cf7655f6,28,H,99999,Nuevo León,GARCIA,3540,11836.92,158,4.93,3105.71,1,15/01/2024,60,1,Gasoline
67212648938d3fd2cf7655f6,28,H,99999,Nuevo León,GARCIA,3540,11986.93,127,5,3105.71,1,22/01/2024,61,0,EV
67212648938d3fd2cf7655f6,28,H,99999,Nuevo León,GARCIA,3540,13564.36,154,4.53,3105.71,1,29/01/2024,62,0,Gasoline
67212648938d3fd2cf7655f6,28,H,99999,Nuevo León,GARCIA,3540,12078.37,207,5,3105.71,1,05/02/2024,63,0,Gasoline
67212648938d3fd2cf7655f6,28,H,99999,Nuevo León,GARCIA,3540,11953.35,135,4.94,3105.71,1,12/02/2024,64,0,EV
6721265a938d3fd2cf765691,34,H,11000,Estado de México,COACALCO,1661,10855.59,104,1,2895.06,1,01/01/2024,63,0,Gasoline
6721265a938d3fd2cf765691,34,H,11000,Estado de México,COACALCO,1661,12781.38,175,4.89,2895.06,1,08/01/2024,64,0,EV
6721265a938d3fd2cf765691,34,H,11000,Estado de México,COACALCO,1661,13059.56,128,4.69,2895.06,1,15/01/2024,65,0,EV
6721265a938d3fd2cf765691,34,H,11000,Estado de México,COACALCO,1661,10996.38,120,5,2895.06,0,22/01/2024,66,0,EV
6721265a938d3fd2cf765691,34,H,11000,Estado de México,COACALCO,1661,11451.05,223,4.56,2895.06,1,29/01/2024,66,0,Gasoline
6721265a938d3fd2cf765691,34,H,11000,Estado de México,COACALCO,1661,9638.78,108,4.83,2895.06,1,05/02/2024,67,0,Gasoline
6721265a938d3fd2cf765691,34,H,11000,Estado de México,COACALCO,1661,13374.2,156,4.76,2895.06,0,12/02/2024,68,0,Gasoline
672127cf938d3fd2cf765d51,41,H,66612,Nuevo León,APODACA,3524,11378.06,134,4.83,3111.8,1,01/01/2024,55,0,Gasoline
672127cf938d3fd2cf765d51,41,H,66612,Nuevo León,APODACA,3524,9314.74,94,4.5,3111.8,0,08/01/2024,56,0,EV
672127cf938d3fd2cf765d51,41,H,66612,Nuevo León,APODACA,3524,9956.69,97,5,3111.8,1,15/01/2024,56,1,Gasoline
672127cf938d3fd2cf765d51,41,H,66612,Nuevo León,APODACA,3524,10285.15,102,4.93,3111.8,1,22/01/2024,57,1,EV
672127cf938d3fd2cf765d51,41,H,66612,Nuevo León,APODACA,3524,9791.41,103,4.54,3111.8,1,29/01/2024,58,1,EV
672127cf938d3fd2cf765d51,41,H,66612,Nuevo León,APODACA,3524,8891.14,102,4.42,,0,05/02/2024,59,5,EV
672127cf938d3fd2cf765d51,41,H,66612,Nuevo León,APODACA,3524,1942.09,127,5,3111.8,1,12/02/2024,59,0,Gasoline
67212885938d3fd2cf766568,34,H,67266,Nuevo León,JUAREZ,3526,7489.71,66,4.67,2741.78,1,01/01/2024,52,0,Gasoline
67212885938d3fd2cf766568,34,H,67266,Nuevo León,JUAREZ,3526,7645.95,73,4.48,2741.78,1,08/01/2024,53,0,Gasoline
67212885938d3fd2cf766568,34,H,67266,Nuevo León,JUAREZ,3526,5701.45,65,4.22,2741.78,0,15/01/2024,54,0,Gasoline
67212885938d3fd2cf766568,34,H,67266,Nuevo León,JUAREZ,3526,6354.13,52,4.37,2741.78,1,22/01/2024,54,0,EV
67212885938d3fd2cf766568,34,H,67266,Nuevo León,JUAREZ,3526,25474.84,1,4.75,2741.78,1,29/01/2024,55,1,EV
67212885938d3fd2cf766568,34,H,67266,Nuevo León,JUAREZ,3526,7903.2,85,4.92,2741.78,1,05/02/2024,56,0,EV
67212885938d3fd2cf766568,34,H,67266,Nuevo León,JUAREZ,3526,7865.17,81,4.47,2741.78,1,12/02/2024,57,0,EV
67212915938d3fd2cf7668f6,38,H,66612,Nuevo León,APODACA,3525,6125.39,59,4.51,2804.93,1,01/01/2024,65,1,EV
67212915938d3fd2cf7668f6,38,H,66612,Nuevo León,APODACA,3525,7732.7,110,,2804.93,1,08/01/2024,66,1,Gasoline
67212915938d3fd2cf7668f6,38,H,66612,Nuevo León,APODACA,3525,7831.05,75,4.9,2804.93,1,15/01/2024,67,0,Gasoline
67212915938d3fd2cf7668f6,38,H,66612,Nuevo León,APODACA,3525,7680.71,74,4.75,2804.93,1,22/01/2024,68,1,Gasoline
